codigo_receita;orgao;uniorcam;receita_realizada_jan;receita_realizada_fev;receita_realizada_mar;receita_realizada_abr;receita_realizada_mai;receita_realizada_jun;receita_realizada_jul;receita_realizada_ago;receita_realizada_set;receita_realizada_out;receita_realizada_nov;receita_realizada_dez;meta_1bim;meta_2bim;meta_3bim;meta_4bim;meta_5bim;meta_6bim;caracteristica_peculiar_receita;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.9.2.8.02.9.2.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;98,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.00.00.00.00.000;02;0201;499,57;193,21;121,57;277,00;257,59;166,96;65,12;288,29;141,54;65,12;247,45;65,11;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.02.00.00.00.000;02;0201;499,57;193,21;51,86;201,78;182,37;166,96;65,12;62,63;141,54;65,12;247,45;65,11;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.3.08.00.00.00.000;02;0201;0,00;0,00;69,71;75,22;75,22;0,00;0,00;225,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.00.00.00.00.000;02;0201;288,59;58,38;31,73;70,42;64,83;692,19;14,25;88,15;33,35;20,68;64,72;23,23;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.02.00.00.00.000;02;0201;288,59;58,38;18,03;55,64;48,25;692,19;14,25;24,01;33,35;20,68;64,72;23,23;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.2.8.02.9.4.08.00.00.00.000;02;0201;0,00;0,00;13,70;14,78;16,58;0,00;0,00;64,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.9.0.00.0.0.00.00.00.00.000;02;0201;1.356,36;4.400,62;3.622,66;4.157,38;4.782,87;4.844,58;4.889,10;4.904,60;4.744,28;5.594,80;5.682,97;10.065,79;89.430,50;89.430,50;89.430,50;89.430,50;89.430,50;89.430,53;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.9.0.99.0.0.00.00.00.00.000;02;0201;1.356,36;4.400,62;3.622,66;4.157,38;4.782,87;4.844,58;4.889,10;4.904,60;4.744,28;5.594,80;5.682,97;10.065,79;89.430,50;89.430,50;89.430,50;89.430,50;89.430,50;89.430,53;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.9.0.99.2.0.00.00.00.00.000;02;0201;1.356,36;4.400,62;3.622,66;4.157,38;4.782,87;4.844,58;4.889,10;4.904,60;4.744,28;5.594,80;5.682,97;10.065,79;6.708,14;6.708,14;6.708,14;6.708,14;6.708,14;6.708,14;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.9.0.99.2.1.00.00.00.00.000;02;0201;1.356,36;4.400,62;3.622,66;4.157,38;4.782,87;4.844,58;4.889,10;4.904,60;4.744,28;5.594,80;5.682,97;10.065,79;6.708,14;6.708,14;6.708,14;6.708,14;6.708,14;6.708,14;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.9.0.99.2.1.02.00.00.00.000;02;0201;1.356,36;4.400,62;3.622,66;4.157,38;4.782,87;4.844,58;4.889,10;4.904,60;4.744,28;5.594,80;5.682,97;10.065,79;6.708,14;6.708,14;6.708,14;6.708,14;6.708,14;6.708,14;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.1.9.9.0.99.9.9.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;82.722,36;82.722,36;82.722,36;82.722,36;82.722,36;82.722,39;000;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.0.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;49.170,00;0,00;49.170,00;117.416,83;0,00;234.395,05;0,00;0,00;302.641,88;0,00;245.850,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;49.170,00;0,00;49.170,00;117.416,83;0,00;234.395,05;0,00;0,00;302.641,88;0,00;245.850,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.0.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;49.170,00;0,00;49.170,00;117.416,83;0,00;234.395,05;0,00;0,00;302.641,88;0,00;245.850,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;49.170,00;0,00;49.170,00;117.416,83;0,00;234.395,05;0,00;0,00;302.641,88;0,00;245.850,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.0.0.00.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;49.170,00;0,00;49.170,00;117.416,83;0,00;234.395,05;0,00;0,00;302.641,88;0,00;245.850,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.7.0.00.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;0,00;0,00;49.170,00;0,00;0,00;49.170,00;0,00;0,00;0,00;0,00;245.850,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.7.1.00.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;0,00;0,00;49.170,00;0,00;0,00;49.170,00;0,00;0,00;0,00;0,00;245.850,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.7.1.01.00.00.00.000;02;0201;0,00;0,00;73.755,00;0,00;0,00;0,00;49.170,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;1200;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.7.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;245.850,00;0,00;0,00;0,00;000;1203;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.7.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49.170,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;1203;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.9.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;49.170,00;0,00;0,00;117.416,83;0,00;185.225,05;0,00;0,00;302.641,88;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.9.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;49.170,00;0,00;0,00;117.416,83;0,00;185.225,05;0,00;0,00;302.641,88;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.9.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;185.225,05;0,00;0,00;185.225,05;0,00;0,00;0,00;0,00;0,00;000;1206;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.9.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;117.416,83;0,00;0,00;0,00;0,00;117.416,83;0,00;0,00;0,00;0,00;0,00;000;1207;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.2.4.1.8.10.9.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;49.170,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;1022;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.0.0.0.00.0.0.00.00.00.00.000;02;0201;134.261,88;210.122,69;179.556,92;181.568,54;187.742,39;185.698,15;185.962,63;186.851,86;184.833,81;187.688,52;189.541,66;564.851,53;399.228,22;399.228,22;399.228,22;399.228,22;399.228,22;587.512,25;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.0.0.00.0.0.00.00.00.00.000;02;0201;134.261,88;210.122,69;179.556,92;181.568,54;187.742,39;185.698,15;185.962,63;186.851,86;184.833,81;187.688,52;189.541,66;564.851,53;399.228,22;399.228,22;399.228,22;399.228,22;399.228,22;587.512,25;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.0.00.0.0.00.00.00.00.000;02;0201;134.261,88;210.122,69;179.556,92;181.568,54;187.742,39;185.698,15;185.962,63;186.851,86;184.833,81;187.688,52;189.541,66;564.851,53;399.228,22;399.228,22;399.228,22;399.228,22;399.228,22;587.512,25;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.00.0.0.00.00.00.00.000;02;0201;134.261,88;210.122,69;179.556,92;181.568,54;187.742,39;185.698,15;185.962,63;186.851,86;184.833,81;187.688,52;189.541,66;564.851,53;399.228,22;399.228,22;399.228,22;399.228,22;399.228,22;587.512,25;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.03.0.0.00.00.00.00.000;12;1201;0,00;210.122,69;179.556,92;181.568,54;187.742,39;185.698,15;185.962,63;186.851,86;184.833,81;187.688,52;189.541,66;564.851,53;376.540,00;376.540,00;376.540,00;376.540,00;376.540,00;564.824,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.0.00.00.00.00.000;12;1201;0,00;210.122,69;179.556,92;181.568,54;187.672,83;185.312,82;185.577,30;186.466,53;184.448,48;187.303,19;189.156,33;563.695,54;376.540,00;376.540,00;376.540,00;376.540,00;376.540,00;564.824,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.1.00.00.00.00.000;12;1201;0,00;210.122,69;179.556,92;181.568,54;187.672,83;185.312,82;185.577,30;186.466,53;184.448,48;187.303,19;189.156,33;563.695,54;376.540,00;376.540,00;376.540,00;376.540,00;376.540,00;564.824,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.1.01.00.00.00.000;12;1201;0,00;91.660,69;78.327,12;79.204,66;81.828,28;80.620,81;80.736,17;81.124,05;80.243,71;81.488,99;82.297,40;245.246,33;164.256,00;164.256,00;164.256,00;164.256,00;164.256,00;246.390,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.1.02.00.00.00.000;12;1201;0,00;118.462,00;101.229,80;102.363,88;105.844,55;104.692,01;104.841,13;105.342,48;104.204,77;105.814,20;106.858,93;318.449,21;212.284,00;212.284,00;212.284,00;212.284,00;212.284,00;318.434,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.03.3.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;69,56;385,33;385,33;385,33;385,33;385,33;385,33;1.155,99;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.03.3.1.00.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;69,56;385,33;385,33;385,33;385,33;385,33;385,33;1.155,99;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.04.0.0.00.00.00.00.000;12;1201;134.261,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.688,22;22.688,22;22.688,22;22.688,22;22.688,22;22.688,25;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.04.1.0.00.00.00.00.000;12;1201;134.261,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.688,22;22.688,22;22.688,22;22.688,22;22.688,22;22.688,25;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
4.7.2.1.8.04.1.1.00.00.00.00.000;12;1201;134.261,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.688,22;22.688,22;22.688,22;22.688,22;22.688,22;22.688,25;000;0050;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.0.0.0.0.00.0.0.00.00.00.00.000;02;0201;-327.551,95;-300.585,86;-281.510,16;-342.168,05;-317.704,23;-319.024,64;-268.011,12;-306.876,36;-259.915,62;-288.675,61;-511.313,26;-421.557,72;-610.033,94;-604.044,53;-658.598,97;-537.793,57;-516.092,79;-723.953,92;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.0.0.0.00.0.0.00.00.00.00.000;02;0201;-327.551,95;-300.585,86;-281.510,16;-342.168,05;-317.704,23;-319.024,64;-268.011,12;-306.876,36;-259.915,62;-288.675,61;-511.313,26;-421.557,72;-610.033,94;-604.044,53;-658.598,97;-537.793,57;-516.092,79;-723.953,92;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.0.0.00.0.0.00.00.00.00.000;02;0201;-17.760,00;0,00;-6.542,31;-9.470,08;-17.584,93;-48.314,12;0,00;0,00;0,00;0,00;0,00;0,00;-148,63;-15.166,19;-49.685,18;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.0.00.0.0.00.00.00.00.000;02;0201;-17.760,00;0,00;-6.542,31;-9.470,08;-17.584,93;-48.314,12;0,00;0,00;0,00;0,00;0,00;0,00;-148,63;-15.166,19;-49.685,18;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.00.0.0.00.00.00.00.000;02;0201;-17.760,00;0,00;-6.542,31;-9.470,08;-17.584,93;-48.314,12;0,00;0,00;0,00;0,00;0,00;0,00;-148,63;-15.166,19;-49.685,18;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.0.0.00.00.00.00.000;02;0201;-17.760,00;0,00;-6.542,31;-9.470,08;-17.584,93;-48.314,12;0,00;0,00;0,00;0,00;0,00;0,00;-148,63;-15.166,19;-49.685,18;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.0.00.00.00.00.000;02;0201;0,00;0,00;-6.542,31;-9.470,08;-17.584,93;-41.876,12;0,00;0,00;0,00;0,00;0,00;0,00;-148,63;-15.166,19;-49.685,18;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.00.00.00.00.000;02;0201;0,00;0,00;-6.542,31;-9.470,08;-17.584,93;-41.876,12;0,00;0,00;0,00;0,00;0,00;0,00;-148,63;-15.166,19;-49.685,18;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.01.00.00.00.000;02;0201;0,00;0,00;-3.925,15;-5.681,81;-10.550,47;-25.125,08;0,00;0,00;0,00;0,00;0,00;0,00;-89,19;-9.099,72;-29.811,09;0,00;0,00;0,00;103;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.02.00.00.00.000;02;0201;0,00;0,00;-1.635,76;-2.367,72;-4.396,58;-10.469,48;0,00;0,00;0,00;0,00;0,00;0,00;-37,15;-3.791,54;-12.421,31;0,00;0,00;0,00;103;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.03.00.00.00.000;02;0201;0,00;0,00;-981,40;-1.420,55;-2.637,88;-6.281,56;0,00;0,00;0,00;0,00;0,00;0,00;-22,29;-2.274,93;-7.452,78;0,00;0,00;0,00;103;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.0.00.00.00.00.000;02;0201;-17.760,00;0,00;0,00;0,00;0,00;-6.438,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.00.00.00.00.000;02;0201;-17.760,00;0,00;0,00;0,00;0,00;-6.438,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;-3.862,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.01.00.00.00.000;02;0201;-10.656,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109;0001;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;-1.609,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.02.00.00.00.000;02;0201;-4.440,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109;0020;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;-965,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.03.00.00.00.000;02;0201;-2.664,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109;0040;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
9.1.3.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-47.883,91;0,00;0,00;-228.832,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2019\MES12\RECEITA.TXT"
